,AST_home,BLK_home,DREB_home,FG3A_home,FG3M_home,FGA_home,FGM_home,FTA_home,FTM_home,OREB_home,PF_home,STL_home,TO_home,AST_away,BLK_away,DREB_away,FG3A_away,FG3M_away,FGA_away,FGM_away,FTA_away,FTM_away,OREB_away,PF_away,STL_away,TO_away
532,30.29268292682927,7.7560975609756095,34.63414634146341,27.70731707317073,11.268292682926829,84.48780487804878,43.073170731707314,18.902439024390244,15.707317073170731,8.853658536585366,19.0,7.878048780487805,15.24390243902439,23.78048780487805,5.341463414634147,32.609756097560975,22.585365853658537,7.512195121951219,87.34146341463415,39.926829268292686,18.414634146341463,14.75609756097561,10.024390243902438,20.170731707317074,6.390243902439025,14.390243902439025
98,22.536585365853657,4.390243902439025,33.46341463414634,25.634146341463413,9.560975609756097,86.09756097560975,41.146341463414636,19.975609756097562,15.073170731707316,9.902439024390244,18.536585365853657,8.560975609756097,12.878048780487806,22.48780487804878,3.3658536585365852,35.0,30.26829268292683,10.439024390243903,88.78048780487805,38.390243902439025,20.4390243902439,15.317073170731707,9.926829268292684,19.926829268292682,7.512195121951219,13.804878048780488
736,26.02777777777778,5.361111111111111,35.0,38.861111111111114,14.527777777777779,93.69444444444444,43.94444444444444,21.5,17.055555555555557,11.555555555555555,22.22222222222222,8.722222222222221,15.0,28.194444444444443,5.416666666666667,38.0,44.416666666666664,15.916666666666666,100.05555555555556,44.416666666666664,23.166666666666668,18.22222222222222,8.63888888888889,23.694444444444443,9.333333333333334,16.0
526,21.804878048780488,5.195121951219512,35.41463414634146,27.195121951219512,9.951219512195122,86.63414634146342,39.53658536585366,27.585365853658537,20.902439024390244,10.073170731707316,17.317073170731707,6.829268292682927,13.097560975609756,23.78048780487805,5.341463414634147,32.609756097560975,22.585365853658537,7.512195121951219,87.34146341463415,39.926829268292686,18.414634146341463,14.75609756097561,10.024390243902438,20.170731707317074,6.390243902439025,14.390243902439025
897,30.682926829268293,6.902439024390244,36.26829268292683,34.8780487804878,13.195121951219512,89.90243902439025,44.24390243902439,20.609756097560975,16.463414634146343,9.804878048780488,21.609756097560975,7.804878048780488,14.170731707317072,24.658536585365855,5.341463414634147,35.292682926829265,33.073170731707314,11.414634146341463,88.26829268292683,39.8780487804878,20.365853658536587,14.21951219512195,10.78048780487805,20.609756097560975,7.878048780487805,14.487804878048781
945,24.121951219512194,3.902439024390244,36.707317073170735,35.951219512195124,12.75609756097561,90.0,41.073170731707314,25.24390243902439,18.926829268292682,11.097560975609756,22.0,6.512195121951219,14.634146341463415,25.853658536585368,4.146341463414634,32.09756097560975,34.65853658536585,11.536585365853659,90.3170731707317,41.146341463414636,22.975609756097562,17.804878048780488,9.317073170731707,20.951219512195124,8.512195121951219,13.804878048780488
459,28.29268292682927,6.024390243902439,34.926829268292686,27.4390243902439,9.658536585365853,87.51219512195122,43.48780487804878,21.146341463414632,16.70731707317073,8.439024390243903,18.975609756097562,8.365853658536585,14.878048780487806,18.829268292682926,5.512195121951219,35.292682926829265,27.170731707317074,9.585365853658537,87.78048780487805,39.073170731707314,21.29268292682927,16.70731707317073,10.414634146341463,20.317073170731707,7.2926829268292686,13.146341463414634
838,23.902439024390244,5.585365853658536,34.926829268292686,31.75609756097561,11.21951219512195,87.78048780487805,39.41463414634146,23.097560975609756,15.975609756097562,11.682926829268293,21.146341463414632,7.414634146341464,13.682926829268293,22.634146341463413,5.2926829268292686,35.926829268292686,32.8780487804878,11.146341463414634,94.17073170731707,42.8780487804878,24.5609756097561,17.5609756097561,12.804878048780488,23.024390243902438,9.268292682926829,13.75609756097561
77,30.682926829268293,6.902439024390244,36.26829268292683,34.8780487804878,13.195121951219512,89.90243902439025,44.24390243902439,20.609756097560975,16.463414634146343,9.804878048780488,21.609756097560975,7.804878048780488,14.170731707317072,25.951219512195124,5.024390243902439,36.4390243902439,30.926829268292682,10.414634146341463,89.02439024390245,40.78048780487805,26.78048780487805,20.146341463414632,11.512195121951219,21.146341463414632,7.463414634146342,15.121951219512194
462,28.21951219512195,4.219512195121951,35.5609756097561,30.902439024390244,11.048780487804878,89.1219512195122,43.24390243902439,21.634146341463413,16.585365853658537,11.609756097560975,20.195121951219512,7.7560975609756095,12.536585365853659,23.829268292682926,4.7073170731707314,32.073170731707314,27.78048780487805,9.731707317073171,91.2439024390244,41.073170731707314,23.4390243902439,18.4390243902439,11.463414634146341,20.536585365853657,7.780487804878049,12.121951219512194
